chr	start	end	gene_name	gene_tss	strand	distance	score	label
chr11	119062736	119063236	RPS25	119018690	-	44639	0.0557033173179968	0
chr11	125532640	125533140	CHEK1	125625136	+	92245	-0.0091966959603139	0
chr11	125532640	125533140	EI24	125569216	+	36496	-0.0299691137809025	0
chr11	125532640	125533140	FEZ1	125496316	-	36580	-0.107618570344629	1
chr11	125532640	125533140	SRPRA	126269143	-	736092	-0.0214412728336925	0
chr11	125551610	125552466	CHEK1	125625136	+	73097	-0.0242016455488406	0
chr11	125551610	125552466	EI24	125569216	+	17348	-0.0646982508998601	1
chr11	125551610	125552466	FEZ1	125496316	-	55728	-0.0865119708117428	1
chr11	125551610	125552466	ST3GAL4	126355640	+	803606	-0.018308067283173	0
chr11	125551610	125552466	STT3A	125591712	+	40756	-0.0052860049690802	0
chr11	125551610	125552466	TBRG1	124622836	+	929193	0.0366415305831864	0
chr11	125552655	125553360	CHEK1	125625136	+	72128	-0.0357294543729447	0
chr11	125552655	125553360	EI24	125569216	+	16379	-0.119327800843127	1
chr11	125552655	125553360	FEZ1	125496316	-	56697	-0.147809397689242	1
chr11	125552655	125553360	TMEM218	125111762	-	441299	-0.0048978024984461	0
chr11	125553954	125554454	EI24	125569216	+	15182	-0.0102085483565513	0
chr11	125553954	125554454	FEZ1	125496316	-	57894	-0.0887866302150994	1
chr11	130006751	130007384	APLP2	130069837	+	62753	-0.130912887192149	1
chr11	134727229	134727729	THYN1	134253369	-	474113	0.0187552559470268	0
chr12	666590	667895	WNK1	752593	+	85680	0.0014687812331417	0
chr12	4142807	4143307	NDUFA9	4649095	+	506040	-0.0456272386299929	0
chr12	4153227	4153980	CCND2	4273772	+	120132	-0.188287702255166	1
chr12	4153227	4153980	NDUFA9	4649095	+	495494	-0.0155296939223967	0
chr12	6167553	6168243	CHD4	6607475	-	439535	0.0070918213940058	0
chr12	6167553	6168243	PHB2	6970824	-	802855	0.0060201395508403	0
chr12	6167553	6168243	PTMS	6765516	+	598418	0.0062823991120886	0
chr12	6167553	6168243	TPI1	6867119	+	699630	-0.0168906528907989	0
chr12	6253214	6253714	CHD4	6607475	-	353969	-0.0431266899711292	0
chr12	6253214	6253714	MLF2	6767474	-	499452	-0.027293526516864	0
chr12	6253214	6253714	TPI1	6867119	+	614064	-0.0417061053802605	0
chr12	6263899	6264399	CD9	6199715	+	63834	-0.030728052984088	1
chr12	6263899	6264399	MLF2	6767474	-	488767	-0.0246383532858167	0
chr12	6263899	6264399	MRPL51	6493840	-	229156	-0.0075602042387441	0
chr12	6263899	6264399	PHB2	6970824	-	706604	0.0124846700771029	0
chr12	6263899	6264399	TPI1	6867119	+	603379	-0.0296973682820403	0
chr12	6284953	6285453	C12orf57	6942978	+	658613	0.104604628622074	0
chr12	6284953	6285453	CHD4	6607475	-	322230	-0.0184531145233187	0
chr12	6284953	6285453	EMG1	6970893	+	685577	-0.0122505325295355	0
chr12	6284953	6285453	MRPL51	6493840	-	208102	0.0252209058689337	0
chr12	6284953	6285453	PHB2	6970824	-	685550	0.0699833763028432	0
chr12	6284953	6285453	PTMS	6765516	+	481113	0.0071012979943976	0
chr12	6430306	6430983	GAPDH	6533927	+	103760	-0.0065241129757938	0
chr12	6430306	6430983	TPI1	6867119	+	436884	-0.0596132359832334	0
chr12	6612814	6613412	PHB2	6970824	-	357640	-0.0082132391053847	0
chr12	6613425	6614302	CHD4	6607475	-	6430	-0.162576395213962	1
chr12	6613425	6614302	MLF2	6767474	-	139053	-0.0284894722423416	0
chr12	7242057	7243004	PHB2	6970824	-	271777	0.042600165196349	0
chr12	7292948	7294141	GAPDH	6533927	+	759140	0.0136607406957505	0
chr12	7292948	7294141	MRPL51	6493840	-	800239	-0.002464075506398	0
chr12	7302423	7303079	GAPDH	6533927	+	768347	-0.0241464771394549	0
chr12	7302423	7303079	MRPL51	6493840	-	809446	-0.0564930933437059	0
chr12	7302423	7303079	TPI1	6867119	+	435223	-0.0342075590607744	0
chr12	9739667	9741051	KLRF1	9827481	+	87121	-0.0185976248694567	1
chr12	9764686	9765406	CD69	9760900	-	4145	-0.0991509325650408	1
chr12	9797956	9798456	YBX3	10723311	-	925148	0.0043192673061647	0
chr12	12353671	12354299	BORCS5	12357079	+	3093	-0.060999346165721	1
chr12	12353671	12354299	MANSC1	12350540	-	3750	-0.0255061025222092	1
chr12	14257474	14258209	WBP11	14803539	-	545626	-0.0273565972340193	0
chr12	27859378	27860076	MRPS35	27710773	+	148955	0.0139321025423533	0
chr12	32020294	32021404	FAM60A	31327057	+	694662	-0.0490388653834356	0
chr12	33588022	33588689	SYT10	33439818	-	148536	-0.111998716623193	1
chr12	48600923	48601423	TUBA1B	49131396	-	530348	-0.0123809927342566	0
chr12	49160042	49160874	TUBA1C	49188736	+	67467	-0.0219286945762987	0
chr12	50039025	50039653	TMBIM6	49707725	+	297830	0.0223543138557336	0
chr12	50901580	50902080	DAZAP2	51238292	+	336893	0.0196225739320615	0
chr12	51326656	51327468	DAZAP2	51238292	+	88339	0.0166164888404319	0
chr12	51885791	51886291	DAZAP2	51238292	+	647318	0.0250146010574794	0
chr12	52662303	52663150	PCBP2	53452102	+	789375	0.0360085411878721	0
chr12	52662303	52663150	PFDN5	53295291	+	632724	0.0553702351679217	0
chr12	52662303	52663150	PRR13	53441605	+	778922	-0.050307710371246	0
chr12	52874213	52874923	EIF4B	53006158	+	131689	0.0209566392234328	0
chr12	52874213	52874923	PCBP2	53452102	+	577533	0.0146852344027959	0
chr12	52874213	52874923	PFDN5	53295291	+	420882	0.023439095882519	0
chr12	52992558	52994015	ATP5G2	53677407	+	683039	0.0380183371443656	0
chr12	52992558	52994015	PFDN5	53295291	+	302164	0.0634825539933448	0
chr12	52992558	52994015	PRR13	53441605	+	448362	-0.0034795621169898	0
chr12	53365157	53365657	ATP5G2	53677407	+	310918	0.0131850811835288	0
chr12	53365157	53365657	EIF4B	53006158	+	359150	0.0214116093189263	0
chr12	53365157	53365657	HNRNPA1	54280193	+	915282	0.0090439471606593	0
chr12	53365157	53365657	KRT18	52948871	+	416349	0.0165927049226133	0
chr12	53365157	53365657	PCBP2	53452102	+	86694	0.0422139687346428	0
chr12	53365157	53365657	PFDN5	53295291	+	69957	0.0135402701786054	0
chr12	53365157	53365657	PRR13	53441605	+	76241	0.0049904274932945	0
chr12	53365817	53366317	COPZ1	54301202	+	959022	0.0272685460963291	0
chr12	53365817	53366317	HNRNPA1	54280193	+	914622	0.0919724484727311	0
chr12	53365817	53366317	NFE2	54301120	-	934970	0.0937234604797499	0
chr12	53365817	53366317	PCBP2	53452102	+	86034	0.0389181789003144	0
chr12	53370654	53372050	ATP5G2	53677407	+	304973	0.0036620196922252	0
chr12	53370654	53372050	CBX5	54280132	-	908779	0.0017376369494153	0
chr12	53370654	53372050	COPZ1	54301202	+	953737	0.0009398823518085	0
chr12	53370654	53372050	EIF4B	53006158	+	365095	0.050412338174229	0
chr12	53370654	53372050	HNRNPA1	54280193	+	909337	0.0405162450007393	0
chr12	53370654	53372050	KRT18	52948871	+	422294	0.0275209132892864	0
chr12	53370654	53372050	KRT8	52949953	-	421486	0.0350895990178868	0
chr12	53370654	53372050	NFE2	54301120	-	929685	0.0009189727795642	0
chr12	53370654	53372050	PCBP2	53452102	+	80749	0.0265509976419811	0
chr12	53370654	53372050	PFDN5	53295291	+	75902	0.0332949993395915	0
chr12	53370654	53372050	PRR13	53441605	+	70296	-0.0325219019127931	0
chr12	53370654	53372050	SMUG1	54189007	-	817642	-0.0237989426757438	0
chr12	53421211	53422003	EIF4B	53006158	+	415350	0.023593322640945	0
chr12	53421211	53422003	HNRNPA1	54280193	+	859082	0.0515519121955124	0
chr12	53421211	53422003	KRT18	52948871	+	472549	-0.0259290359862842	0
chr12	53421211	53422003	PFDN5	53295291	+	126157	0.0386870007263036	0
chr12	53421211	53422003	SMUG1	54189007	-	767387	-0.0080071895948785	0
chr12	54935250	54935897	HNRNPA1	54280193	+	654884	0.0434853450031356	0
chr12	54987842	54988835	CD63	55729706	-	740800	-0.0206261814462574	0
chr12	54987842	54988835	GTSF1	54473601	-	514736	-0.0423331288984854	0
chr12	54987842	54988835	HNRNPA1	54280193	+	707649	0.0411928959871648	0
chr12	54987842	54988835	NFE2	54301120	-	687301	-0.0009475796866588	0
chr12	55188906	55189406	MYL6	56158161	+	969104	-0.0055857002770342	0
chr12	55188906	55189406	RPL41	56116586	+	927433	0.0228874284884897	0
chr12	56047044	56047544	ATP5B	56646067	+	598774	-0.0323934224272531	0
chr12	56047044	56047544	MYL6	56158161	+	110966	-0.016589154267433	0
chr12	56047044	56047544	PTGES3	56688407	-	641114	-0.0047009426627945	0
chr12	56047044	56047544	RPL41	56116586	+	69295	0.0109398181241658	0
chr12	56698763	56699706	ATP5B	56646067	+	53166	-0.0282246362791221	0
chr12	56698763	56699706	CD63	55729706	-	970096	-0.006644381457457	0
chr12	56698763	56699706	DCTN2	57547330	-	848097	0.0301394175158041	0
chr12	56698763	56699706	MYL6B	56152256	+	546815	0.0215710174826977	0
chr12	56698763	56699706	NACA	56731627	-	26308	0.0202589079588382	0
chr12	56698763	56699706	PTGES3	56688407	-	10826	-0.0204588737122904	0
chr12	56698763	56699706	RPL41	56116586	+	582645	0.0040746136035012	0
chr12	56877920	56878420	NACA	56731627	-	152628	0.0274368894443926	0
chr12	56877920	56878420	PA2G4	56104319	+	773852	-0.0473873458830776	0
chr12	56877920	56878420	PTGES3	56688407	-	189762	-0.0389592529582344	0
chr12	56877920	56878420	RPL41	56116586	+	761581	0.0247566805258492	0
chr12	56877920	56878420	RPS26	56041853	+	836269	-0.0104453633192151	0
chr12	56987434	56988095	MYL6	56158161	+	829504	-0.0504820928992663	0
chr12	56987434	56988095	RPL41	56116586	+	871175	0.0209021543421948	0
chr12	56987434	56988095	RPS26	56041853	+	945863	-0.0226368837045902	0
chr12	56988219	56988719	ATP5B	56646067	+	342401	-0.045756571684826	0
chr12	56988219	56988719	CDK4	57756012	-	763978	-0.0094962828838623	0
chr12	56988219	56988719	CNPY2	56316335	-	672121	-0.003264180633674	0
chr12	56988219	56988719	CS	56300391	-	688078	-0.0082815078350323	0
chr12	56988219	56988719	MYL6	56158161	+	830209	-0.030908990082576	0
chr12	56988219	56988719	MYL6B	56152256	+	836050	-0.0132156989483875	0
chr12	56988219	56988719	NABP2	56222015	+	764129	0.0192019933358862	0
chr12	56988219	56988719	NACA	56731627	-	262927	0.0318368355412004	0
chr12	56988219	56988719	PA2G4	56104319	+	884151	-0.0169971178351854	0
chr12	56988219	56988719	PTGES3	56688407	-	300061	-0.0194344529018103	0
chr12	56988219	56988719	RPL41	56116586	+	871880	0.0058556924294213	0
chr12	56988219	56988719	RPS26	56041853	+	946568	-0.0225302455982311	0
chr12	56988219	56988719	TSFM	57782589	+	794275	0.0034895368436365	0
chr12	56990940	56991999	ATP5B	56646067	+	345401	-0.0203720818116683	0
chr12	56990940	56991999	CNPY2	56316335	-	675121	0.0133689863164297	0
chr12	56990940	56991999	CS	56300391	-	691078	0.0198842280413698	0
chr12	56990940	56991999	MYL6	56158161	+	833209	-0.0362087155801806	0
chr12	56990940	56991999	NABP2	56222015	+	767129	-0.0226908583023538	0
chr12	56990940	56991999	NACA	56731627	-	265927	0.0502031899125384	0
chr12	56990940	56991999	PA2G4	56104319	+	887151	-0.027949762195576	0
chr12	56990940	56991999	PTGES3	56688407	-	303061	0.0062691517574595	0
chr12	56990940	56991999	RPL41	56116586	+	874880	0.0335425876602533	0
chr12	56990940	56991999	RPS26	56041853	+	949568	-0.028230929031284	0
chr12	56990940	56991999	TSFM	57782589	+	791275	-0.0194494326267158	0
chr12	57861556	57862056	CDK4	57756012	-	109359	-0.0133388026801545	0
chr12	69623955	69624455	CCT2	69585334	+	38778	-0.0367533484909852	0
chr12	71752862	71753362	RAB21	71754874	+	1750	-0.0462064930337872	1
chr12	76183266	76183927	OSBPL8	76559808	-	376213	-0.0159524749508597	0
chr12	76206579	76207335	NAP1L1	76085032	-	121924	0.0664470422131276	0
chr12	92379026	92379526	NUDT4	93377883	+	999273	-0.0051601357932379	0
chr12	92394419	92395272	NUDT4	93377883	+	983704	0.0434964525835644	0
chr12	92403594	92404227	BTG1	92145896	-	258013	-0.186994693883987	1
chr12	92404527	92405395	BTG1	92145896	-	259064	-0.218817255540454	1
chr12	93229177	93229886	MRPL42	93467488	+	237958	-0.0064647917081253	0
chr12	93229177	93229886	NUDT4	93377883	+	149018	0.0084106049516488	0
chr12	93229177	93229886	UBE2N	93442261	-	212719	-0.0412566828694337	0
chr12	93243553	93244578	NUDT4	93377883	+	134484	-0.0011468252698279	0
chr12	93302544	93303259	MRPL42	93467488	+	164588	0.0210004456288087	0
chr12	93302544	93303259	NUDT4	93377883	+	75648	0.0112456453146288	0
chr12	93590662	93591844	MRPL42	93467488	+	123764	-0.0107595328501532	0
chr12	93624907	93625577	NUDT4	93377883	+	246693	0.027988120170527	0
chr12	94100257	94100757	NDUFA12	95003769	-	903206	-0.0512635936920375	0
chr12	98399474	98399974	SLC25A3	98593591	+	193900	0.0605949580564065	0
chr12	98399474	98399974	TMPO	98515512	+	115848	-0.0183617877718438	0
chr12	101855210	101856351	CHPT1	101696947	+	158142	-0.014001097641659	0
chr12	101855210	101856351	DRAM1	101877351	+	21546	-0.0546699627756457	1
chr12	101855210	101856351	NUP37	102120123	-	264351	-0.04319585588658	0
chr12	108090407	108090907	PWP1	107685732	+	404926	-0.0171122196046582	0
chr12	108117249	108117891	ISCU	108562582	+	443892	-0.0058452277735505	0
chr12	110093821	110094386	ARPC3	110450421	-	356308	-0.0217578801103991	0
chr12	110100126	110100903	ARPC3	110450421	-	349897	0.0089456519951007	0
chr12	110100126	110100903	PPP1CC	110742938	-	642464	0.0051435169784335	0
chr12	110100126	110100903	VPS29	110502116	-	401626	-0.0055765846853419	0
chr12	110118251	110118751	ARPC3	110450421	-	331910	0.0365831401404257	0
chr12	110269527	110270944	ANAPC7	110403729	-	133495	-0.0019446237002666	0
chr12	110269527	110270944	ARPC3	110450421	-	180176	0.0242907187792256	0
chr12	110269527	110270944	ATP2A2	110280756	+	10991	-0.0287118175749532	0
chr12	110269527	110270944	GPN3	110469267	-	198049	-0.0164501162626378	0
chr12	110269527	110270944	MMAB	109573873	-	696682	-0.0241849313405395	0
chr12	110269527	110270944	PPP1CC	110742938	-	472743	0.0514802131707979	0
chr12	110354069	110354569	ARPC3	110450421	-	96092	0.0057007347058462	0
chr12	110760104	110760604	VPS29	110502116	-	258214	-0.0316353088674992	0
chr12	111635465	111636217	ERP29	112013316	+	377506	0.0345384796515915	0
chr12	111635465	111636217	PPP1CC	110742938	-	892863	-0.0031237718112593	0
chr12	111635465	111636217	RPL6	112418837	-	773800	0.0341808507480603	0
chr12	111636429	111637072	ERP29	112013316	+	376597	-0.0047231171193851	0
chr12	112114778	112115745	ERP29	112013316	+	101914	0.0161860296973688	0
chr12	112114778	112115745	RPL6	112418837	-	294380	0.0290709653498482	0
chr12	112122657	112123157	RPL6	112418837	-	286734	0.0606913735439709	0
chr12	112386678	112387774	DDX54	113185478	-	798253	-0.0185069291145743	0
chr12	112386678	112387774	ERP29	112013316	+	373879	0.0283441775147244	0
chr12	112386678	112387774	RPL6	112418837	-	22415	0.0158298691636154	0
chr12	116360799	116361299	TESC	117099478	-	738397	-0.0146180690130964	0
chr12	118625219	118625841	PEBP1	118135858	+	489647	-0.0309887839472905	0
chr12	119901975	119902475	POP5	120581397	-	679169	-0.055021625905101	0
chr12	119901975	119902475	RPLP0	120201234	-	298986	0.0281431299412134	0
chr12	119901975	119902475	SRSF9	120469792	-	567530	-0.0410213742082965	0
chr12	120317337	120317973	POP5	120581397	-	263739	-0.0314434361549977	0
chr12	120317337	120317973	SRSF9	120469792	-	152100	-0.0110805582083886	0
chr12	120317337	120317973	TRIAP1	120446411	-	128757	-0.0095044237661064	0
chr12	120625573	120626234	COX6A1	120438090	+	187814	-0.0077932743600788	0
chr12	120625573	120626234	DYNLL1	120469850	+	129848	0.0105611061572806	0
chr12	120625573	120626234	POP5	120581397	-	44509	-0.0493644296993322	0
chr12	120625573	120626234	RPLP0	120201234	-	424692	0.0820544206960014	0
chr12	120625573	120626234	SRSF9	120469792	-	156148	-0.0082266200180394	0
chr12	120625573	120626234	TRIAP1	120446411	-	179491	0.0073716504472913	0
chr12	121201921	121203473	ANAPC5	121399895	-	149765	0.0302041940989484	0
chr12	121201921	121203473	COX6A1	120438090	+	764608	-0.0596483765811221	0
chr12	121624541	121625041	RSRC2	122526999	-	902222	5.29774546795814e-05	0
chr12	121686819	121687319	ANAPC5	121399895	-	334607	0.0433673738305256	0
chr12	124573746	124574246	TMED2	123584531	+	989468	-0.0163137767124294	0
chr12	124884566	124885309	UBC	124917367	-	30104	0.0185653866465696	0
chr12	124887089	124887589	SCARB1	124882667	-	23366	-0.0411759920319337	1
chr12	124887089	124887589	UBC	124917367	-	27702	-0.0139862551320273	0
chr12	124921043	124922503	UBC	124917367	-	6732	-0.0349252138936851	0
chr12	124939038	124940382	UBC	124917367	-	24669	0.0024728017018469	0
chr12	131231029	131232010	NOC4L	132144448	+	912907	-0.0128513568839692	0
chr12	131231029	131232010	RAN	130871879	+	359526	-0.0391330038973375	0
chr12	131239600	131240100	RAN	130871879	+	367857	-0.0224306258646644	0
chr12	131242858	131243358	RAN	130871879	+	371115	-0.089735544463203	0
chr13	21243002	21243502	SAP18	21140514	+	102739	-0.0386219804962262	0
chr13	27421403	27421903	POLR1D	27620742	+	200125	0.0186653479189955	0
chr13	27421403	27421903	RPL21	27251309	+	170099	0.0819483148090909	0
chr13	28611163	28612057	POLR1D	27620742	+	989832	0.0400680841905638	0
chr13	28611163	28612057	POMP	28659104	+	47393	-0.0463973323548547	0
chr13	42258661	42259161	AKAP11	42272153	+	13241	-0.068864983508302	1
chr13	42259456	42260210	AKAP11	42272153	+	12319	-0.0950695024165531	1
chr13	44917537	44918977	TPT1	45341369	-	423027	0.0437513003142453	0
chr13	49846517	49847017	EBPL	49691474	-	155280	-0.0457222180944279	0
chr13	74919835	74921427	COMMD6	75549438	-	617241	0.0275002517525231	0
chr13	80359308	80360088	NDFIP2	79481124	+	878575	-0.012317338479398	0
chr14	20482156	20482864	APEX1	20455191	+	27380	0.0065233529002259	0
chr14	20482156	20482864	CCNB1IP1	20333311	-	149198	0.0432573973819832	0
chr14	20482156	20482864	HNRNPC	21269493	-	786969	0.0099865656057918	0
chr14	20482156	20482864	SUPT16H	21384265	-	901756	-0.025184093388003	0
chr14	20490309	20491291	APEX1	20455191	+	35670	0.0085269301622383	0
chr14	20490309	20491291	HNRNPC	21269493	-	778679	0.0198215146925924	0
chr14	20490309	20491291	METTL17	20989770	+	499005	0.0164481880801668	0
chr14	20578926	20579426	CCNB1IP1	20333311	-	245864	0.0838838780504487	0
chr14	20578926	20579426	HNRNPC	21269493	-	690303	-0.0105419283240358	0
chr14	20681229	20681936	APEX1	20455191	+	226452	0.0116413409604361	0
chr14	20681229	20681936	SUPT16H	21384265	-	702684	0.007925554005433	0
chr14	20820431	20821091	RNASE1	20803277	-	17884	-0.0673426808454178	1
chr14	20820431	20821091	SUPT16H	21384265	-	563505	-0.024067854888891	0
chr14	22337893	22338393	DAD1	22589268	-	251094	-0.0167955752013206	0
chr14	22337893	22338393	PSMB5	23035229	-	697002	-0.0045554226191979	0
chr14	22560754	22561361	C14orf119	23094765	+	534416	0.0023086175660274	0
chr14	22560754	22561361	DAD1	22589268	-	28180	-0.0197461988617094	0
chr14	22560754	22561361	HOMEZ	23299446	-	725043	-0.0061746022696427	0
chr14	22560754	22561361	MRPL52	22829879	+	268825	-0.0502523410195133	0
chr14	22560754	22561361	PABPN1	23321289	+	759130	-0.0109358352321548	0
chr14	22560754	22561361	PSMB5	23035229	-	474088	-0.0303750879024604	0
chr14	22561547	22562047	DAD1	22589268	-	27440	-0.0417610682270233	0
chr14	22561547	22562047	MRPL52	22829879	+	268085	-0.0518398625039378	0
chr14	22614179	22614681	C14orf119	23094765	+	481043	-0.0089051488464826	0
chr14	22614179	22614681	MRPL52	22829879	+	215452	0.007012725439786	0
chr14	22671575	22672075	PSMB5	23035229	-	363320	-0.0215806183648295	0
chr14	22700080	22700580	ACIN1	23095613	-	395284	-0.0112083935475407	0
chr14	22700080	22700580	C14orf119	23094765	+	395143	0.0002079553154268	0
chr14	22700080	22700580	DAD1	22589268	-	111093	-0.0673746905280979	0
chr14	22700080	22700580	PSMB5	23035229	-	334815	-0.0176858971186002	0
chr14	22865230	22866103	PSMB5	23035229	-	169479	0.0190776922734743	0
chr14	23437919	23438538	NEDD8	24232453	-	794142	0.0009422796546278	0
chr14	23437919	23438538	PSME1	24136158	+	697929	0.0092688657626918	0
chr14	23437919	23438538	PSME2	24147569	-	708418	0.0090207402238309	0
chr14	23453713	23454213	DAD1	22589268	-	864726	-0.0795032952911917	0
chr14	23453713	23454213	MRPL52	22829879	+	624081	-0.0024811368190338	0
chr14	23453713	23454213	PSME2	24147569	-	692683	-0.0402613649792953	0
chr14	23454416	23454916	MRPL52	22829879	+	624784	-0.0149835245993041	0
chr14	23454416	23454916	NEDD8	24232453	-	777704	-0.0255892478070285	0
chr14	23454416	23454916	PSMB5	23035229	-	419521	0.0041377055580074	0
